group_type,group,total_files,NONE_count,NONE_percent,LZ4_count,LZ4_percent,ZSTD_count,ZSTD_percent,UNKNOWN_count,UNKNOWN_percent,compressed_count,compressed_percent,stored_bytes,known_original_size_files,known_original_bytes,minimum_original_bytes,maximum_original_bytes,average_original_bytes,compressed_stored_bytes,compressed_original_bytes,compressed_ratio_percent
directory_depth_3,rigidmodels\buildings\ksl_mtn_chunk_01b,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,281144,1,281144,281144,281144,281144.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_mtn_chunk_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,284734,1,284734,284734,284734,284734.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_mtn_chunk_02b,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,283462,1,283462,283462,283462,283462.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_pillar_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,227024,1,227024,227024,227024,227024.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_pillar_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,252592,1,252592,252592,252592,252592.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_pit_entrance_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,142664,1,142664,142664,142664,142664.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_pit_wall_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,265572,1,265572,265572,265572,265572.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_pit_wall_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,70412,1,70412,70412,70412,70412.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_pit_wall_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,70896,1,70896,70896,70896,70896.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_flag_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2772,1,2772,2772,2772,2772.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_shield_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2632,1,2632,2632,2632,2632.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_spikes_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,12720,1,12720,12720,12720,12720.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_spikes_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9110,1,9110,9110,9110,9110.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_stone_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,19376,1,19376,19376,19376,19376.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3256,1,3256,3256,3256,3256.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7104,1,7104,7104,7104,7104.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3736,1,3736,3736,3736,3736.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3496,1,3496,3496,3496,3496.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7456,1,7456,7456,7456,7456.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_06,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9976,1,9976,9976,9976,9976.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_07,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9136,1,9136,9136,9136,9136.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_prop_wood_08,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7456,1,7456,7456,7456,7456.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_rockfeature_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,54660,1,54660,54660,54660,54660.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_rockfeature_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,75700,1,75700,75700,75700,75700.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_rubble_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,207336,1,207336,207336,207336,207336.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_rubble_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,103780,1,103780,103780,103780,103780.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_siege_tower_15m,11,11,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3364064,11,3364064,38064,1102486,305824.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_statue_bear_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,164620,1,164620,164620,164620,164620.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_statue_bear_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,15808,1,15808,15808,15808,15808.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_tower_placement_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\ksl_tower_placement_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\ksl_tower_placement_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\ksl_tower_placement_04,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\ksl_trollcountry_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,93848,1,93848,93848,93848,93848.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_trollcountry_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,94136,1,94136,94136,94136,94136.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_angled_joiner,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,370188,1,370188,370188,370188,370188.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_angled_to_grid_joiner,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3993966,3,3993966,870726,1817766,1331322.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_corner_90_internal,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1271828,1,1271828,1271828,1271828,1271828.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_gatehouse_60,10,10,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5546086,10,5546086,25276,1975794,554608.60,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_grid_to_angled_joiner,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3998370,3,3998370,870634,1820014,1332790.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_outer_01_arched_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,134708,1,134708,134708,134708,134708.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_outer_01_arched_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,151956,1,151956,151956,151956,151956.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_outer_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,124336,1,124336,124336,124336,124336.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_outer_02_end_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,130680,1,130680,130680,130680,130680.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_outer_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,101824,1,101824,101824,101824,101824.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_outer_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,124208,1,124208,124208,124208,124208.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_outter_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,103592,1,103592,103592,103592,103592.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_stepdown_15m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1015924,1,1015924,1015924,1015924,1015924.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_stepup_15m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1013670,1,1013670,1013670,1013670,1013670.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_straight_20,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3435820,3,3435820,914598,1577172,1145273.33,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_straight_20m_emplacement,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1692526,2,1692526,495852,1196674,846263.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_tower,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4204356,3,4204356,1046944,1871034,1401452.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_tower_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4204356,3,4204356,1046944,1871034,1401452.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_tower_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4204356,3,4204356,1046944,1871034,1401452.00,0,,
directory_depth_3,rigidmodels\buildings\ksl_wall_tower_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4204356,3,4204356,1046944,1871034,1401452.00,0,,
directory_depth_3,rigidmodels\buildings\lava_falls_bend_thin,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2936,1,2936,2936,2936,2936.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_altar01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,300870,1,300870,300870,300870,300870.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_barricade_blocker_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,188730,2,188730,91654,97076,94365.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_barricade_monument_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25520,2,25520,12716,12804,12760.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_barricade_platform_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1117144,3,1117144,318532,441652,372381.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_barricade_trap_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,530814,2,530814,247504,283310,265407.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_batteringram,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1557990,3,1557990,448434,579382,519330.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,46036,1,46036,46036,46036,46036.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,40648,1,40648,40648,40648,40648.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,27728,1,27728,27728,27728,27728.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,215748,1,215748,215748,215748,215748.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,49824,1,49824,49824,49824,49824.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_06,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,632760,1,632760,632760,632760,632760.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_group_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,725088,1,725088,725088,725088,725088.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_boulder_group_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1841966,1,1841966,1841966,1841966,1841966.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_brazier01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,34620,1,34620,34620,34620,34620.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_bridge_bamboo01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,69146,1,69146,69146,69146,69146.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_bridge_bamboo02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,30552,1,30552,30552,30552,30552.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_bridge01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,646052,2,646052,266570,379482,323026.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_bridge02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,88476,1,88476,88476,88476,88476.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_building01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,640332,2,640332,250438,389894,320166.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_building03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,280578,1,280578,280578,280578,280578.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_building04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,160760,1,160760,160760,160760,160760.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_building05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,368182,1,368182,368182,368182,368182.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_cave_gate01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,76992,1,76992,76992,76992,76992.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_cave01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,260494,1,260494,260494,260494,260494.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_cliffs_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,265136,1,265136,265136,265136,265136.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_colonnade01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,149600,1,149600,149600,149600,149600.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_crimsonisland_skull_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,281104,1,281104,281104,281104,281104.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_dam01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,95112,3,95112,19916,40136,31704.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_dam01_pillar,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,15716,1,15716,15716,15716,15716.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_decor_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8596,1,8596,8596,8596,8596.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_decor_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,18142,1,18142,18142,18142,18142.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_pillar_broken01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,107102,1,107102,107102,107102,107102.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_pillar01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,220978,1,220978,220978,220978,220978.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_pillar02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,299260,1,299260,299260,299260,299260.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_pillar03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,129482,1,129482,129482,129482,129482.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_platform01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1490054,1,1490054,1490054,1490054,1490054.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_platform02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1490054,1,1490054,1490054,1490054,1490054.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_slope02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4936,1,4936,4936,4936,4936.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_slope03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3152,1,3152,3152,3152,3152.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_fallen_gates_temple01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,494952,1,494952,494952,494952,494952.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_gate01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,158384,1,158384,158384,158384,158384.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_mountain_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,542068,1,542068,542068,542068,542068.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_mountain_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,486128,1,486128,486128,486128,486128.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_outfield_temple01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,356350,1,356350,356350,356350,356350.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_outwall01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,431740,1,431740,431740,431740,431740.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_outwall02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,133016,1,133016,133016,133016,133016.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_pillar01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,40704,1,40704,40704,40704,40704.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_pillar02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,42996,1,42996,42996,42996,42996.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_plateau_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,503048,1,503048,503048,503048,503048.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_pool01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,33556,1,33556,33556,33556,33556.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_pyramid01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1507602,1,1507602,1507602,1507602,1507602.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_pyramid02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1868530,1,1868530,1868530,1868530,1868530.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_pyramid03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,371580,1,371580,371580,371580,371580.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_road_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3536,1,3536,3536,3536,3536.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_rock_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,48836,1,48836,48836,48836,48836.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_rockpillar_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,472920,1,472920,472920,472920,472920.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_rockpillar_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,366960,1,366960,366960,366960,366960.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_rockpillar_chunk_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,85432,1,85432,85432,85432,85432.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_rockpillar_chunk_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,93632,1,93632,93632,93632,93632.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_rockpool_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,41332,1,41332,41332,41332,41332.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_rockpool_01_plane,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3110,1,3110,3110,3110,3110.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_sacrificial01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,392164,1,392164,392164,392164,392164.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_sacrificial02,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1934664,2,1934664,964660,970004,967332.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_siege_tower_15m,6,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2860926,6,2860926,5968,1382476,476821.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_silo_pit_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,791652,1,791652,791652,791652,791652.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_silo01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1217798,1,1217798,1217798,1217798,1217798.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_smallwall_door01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,115804,1,115804,115804,115804,115804.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_smallwall_pillar01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25748,1,25748,25748,25748,25748.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_smallwall_wall01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,49324,2,49324,11958,37366,24662.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_smallwall_wall02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,29944,1,29944,29944,29944,29944.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_stairs01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,11996,1,11996,11996,11996,11996.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_statue_bigsnake01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,165334,1,165334,165334,165334,165334.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_statue_bigsnake02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,206302,1,206302,206302,206302,206302.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_temple01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1021368,1,1021368,1021368,1021368,1021368.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_torch01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,33608,1,33608,33608,33608,33608.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_totem01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,233136,1,233136,233136,233136,233136.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_tower_placement_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_tower_placement_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_tower_placement_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_tower_placement_04,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3242734,3,3242734,595052,1862792,1080911.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_angled_joiner,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,64766,1,64766,64766,64766,64766.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_angled_to_grid_joiner,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1934054,3,1934054,115030,1516616,644684.67,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_corner_90_exter,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,200754,1,200754,200754,200754,200754.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_corner_90_inter,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,662680,1,662680,662680,662680,662680.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_deco01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,40448,1,40448,40448,40448,40448.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_gatehouse_60,10,10,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4954784,10,4954784,64228,1728886,495478.40,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_grid_to_angled_joiner,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1936680,3,1936680,115030,1544752,645560.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_merlon01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,95992,3,95992,22922,50148,31997.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_merlon02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,95232,3,95232,22542,50148,31744.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_merlon03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,93292,3,93292,21572,50148,31097.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_stepdown_15m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,641558,1,641558,641558,641558,641558.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_stepup_15m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,641558,1,641558,641558,641558,641558.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_straight_20,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2667192,3,2667192,360152,1366714,889064.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_straight_20_blocked,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,860394,1,860394,860394,860394,860394.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_straight_20m_emplacement,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,396112,1,396112,396112,396112,396112.00,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_tower,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7032574,3,7032574,1136332,4615016,2344191.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_tower_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7032574,3,7032574,1136332,4615016,2344191.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_tower_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7032574,3,7032574,1136332,4615016,2344191.33,0,,
directory_depth_3,rigidmodels\buildings\lzd_wall_tower_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7032574,3,7032574,1136332,4615016,2344191.33,0,,
directory_depth_3,rigidmodels\buildings\market_stand_1,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,214216,3,214216,63352,82330,71405.33,0,,
directory_depth_3,rigidmodels\buildings\market_stand_2,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,179936,3,179936,43466,70344,59978.67,0,,
